id,created_at,text,label
1536267403671540000,13/06/22 15.41,"@akun_nya_nissa @febzajjah @bitxt Mending pake shopeefood aja sih, udah diskon banyak, free ongkir, driver nya ramah ramah lagi, kalo hujan tetap diantar.",positif
1536265336227430000,13/06/22 15.32,"bener2 beli gacoan di juanda udh kayak war tiket, harus rajin2 cek shopeefood __",negatif
1536265258779570000,13/06/22 15.32,Pengen sekalian narik Shopee food dah,positif
1536262743204200000,13/06/22 15.22,@melancholdy Mas mas Shopee Food pas kamu pesen kali?,netral
1536262472180850000,13/06/22 15.21,"@convomf gue yg gak pernah sama sekali beli makanan via gofood grabfood shopeefood dan apapun itu nama deliverynya, gak pernah tau masalah2 kek gini, wkwkwk",negatif
1536261249859610000,13/06/22 15.16,"Rencana mau beli cake untuk taeil, tapi karna dana nggak cukup, jadinya beli kfc aja, mumpung ada voucher shopeefood",positif
1536259557827440000,13/06/22 15.09,"Hal yang bikin gua happy hari ini:
1. Beli celana online pas dateng bagus dan nyaman banget dipakenyaa
2. Makan shusi hasil promo shopeefood
3. Kerjaan Beres
4. Pulang on time

Mulai sekarang gua harus tulis hal2 sederhana yg bikin gua happy biar gua lebih menghargai hidup gua",positif
1536256103503530000,13/06/22 14.56,@yyjzkt @strawberybyun @RacunBelanja Pantesan tadi aku beli di shopeefood gak dpet wkwk,negatif
1536255367000180000,13/06/22 14.53,"@Ibuuperi_ @vivibestmum @FOOD_FESS Inii,,
Voucher diskon 100% (30k) shopeefood
Kode : 
HEMATBANGET30
HEMATNIAN30
NGIRITPOL30
HEMATBETOL30

harus pake sopipay yaa ini tpi dan cuma daerah tertentu aja ternyata:)",positif
1536255234577580000,13/06/22 14.52,"pergh hujan dia makin lebat dgn kilat nya, abg shopee food kalau lambat pon tkpe :""))",netral
1536254788337160000,13/06/22 14.50,Pgn order shopee food tp gk enak juga klo abang nya kehujanann,netral
1536254050156820000,13/06/22 14.48,@sat0rnuz di shopee food ada ga?,netral
1536253811886780000,13/06/22 14.47,[TF] daftar shopee food merchant susah banget ya bunnn :((( udah mau 2 bulan ga ketrima ketrima,negatif
1536252849587650000,13/06/22 14.43,sayang shopee sebab bagi voucher  kat shopeefood hehe,positif
1536248961052590000,13/06/22 14.27,Punten rekomendasi makanan di shopee food buat orang sakit,netral
1536248202239690000,13/06/22 14.24,"tadi pesan shopeefood karna sekalian keluar mau beli obat jadi makanannya dititip sbntr. pas pulang"" makanan aku malah diperiksa. emg sih nanya dulu untuk aku atau ayah, tapi kan walaupun punya aku juga ga usah dibuka""",negatif
1536247641956230000,13/06/22 14.22,"@convomf grabfood gofood shopeefood : ""Assalamualaikum duid""",positif
1536247067999210000,13/06/22 14.20,"@missufe udah makjii, baru aja pesen shopeefood setelah ngescroll 2 jam __",negatif
1536246229520110000,13/06/22 14.16,"""Biaya Layanan"" sama ""Biaya Tambahan""-nya Shopeefood parah banget sih sami mawon tanjung kimpul ini mah",negatif
1536244313075590000,13/06/22 14.09,@convomf Wkwk shopee food ni __,positif
1536243789601380000,13/06/22 14.07,Boy gatel bngt tangan____. Shopee food pls diskonnya mundur. Dlu Jd Minggu depan__,netral
1536243004561710000,13/06/22 14.04,@convomf Shopee food aja WKWKWKWKW,positif
1536240435533730000,13/06/22 13.53,"@strawberybyun @RacunBelanja Di ig tadi belum bisa di shopeefood, masih di follow up",netral
1536240338020750000,13/06/22 13.53,anjeng kalo restonya tutup knp di shopeefood masi ada anjiirrrrr mana gabisa dibatalin pesananya?????,negatif
1536240130821830000,13/06/22 13.52,"@convomf Shopee food nih, kasih diskon gede tapi harganya dinaikin sama delivery fee, packaging fee, platform fee. Ya sama aja",negatif
1536237722662080000,13/06/22 13.43,"@RacunBelanja Ada yg udah beli pake shopeefood? di shopeefood kok gaada yg tulisan buy1get1 ya, mau beli jadi ragu",negatif
1536236458188880000,13/06/22 13.38,@Gitasftr16 @bayu_joo HAHAHHA saatnya shopeefood,positif
1536235611308240000,13/06/22 13.34,@bitxt Hahahaha PEMBODOHAN YG DI TUJUKAN @gojekindonesia @shopeefood_id @GrabID @gofoodindonesia,negatif
1536231393155740000,13/06/22 13.18,bahaya betul foodpanda/shopeefood/grabfood ni...rasa mcm kene buang semua..tapi tulah xleh buang__,negatif
1536231225622380000,13/06/22 13.17,akhirnya nemu seblak enak di shopee food &lt;3333,positif
1536229794664570000,13/06/22 13.11,"Honestly, dekat area tempat I sendiri pun susah nak dapatkan a cup of coffee selain kopi mamak atau nescafe bancuh sendiri after 10am. So we decided untuk buka malam. Available on shopeefood and grabfood too!",positif
1536228697581420000,13/06/22 13.07,@itstiacold aku di shopeefood,positif
1536226873294100000,13/06/22 13.00,"Terbukti, Shopee Food lebih cepat setakat ni. Cepat, pantas &amp; tuntas daripada both ShopeeXpress &amp; Foodpanda.",positif
1536226653936160000,13/06/22 12.59,@FOOD_FESS Iyaa wkwk aku lbh suka shopee food atau masak sendiri,positif
1536222826231120000,13/06/22 12.43,knpa shopeefood chat gw ke mas nya kaga pernah kekirim,negatif
1536219653478850000,13/06/22 12.31,"Buka grabfood, buka gofood, buka shopee food, sejam dah bolak balik aplikasi ini, ndak ktmu masih nak makan ape____ dasar ceweeee",negatif
1536218043604660000,13/06/22 12.24,@RacunBelanja Aku beli di shopeefood cuma dapet 1____ katanya harusnya pilih yg buy 1 get 1 padahal tdi aku liat gak ada yg tulisan buy 1 get 1 gmn sih,negatif
1536213383715770000,13/06/22 12.06,akhirnya dpt juga aslian dah nyari driver shopee food lama bgt,negatif
1536212826867480000,13/06/22 12.04,"Aku sing ngirim shopeefood, aku dewe sing deg deg an. Ya Allah senep wetengku",netral
1536211789893210000,13/06/22 12.00,@ShopeeID Kebetulan off day ne min jadi hari Senin nyantai donk dan tentu nya mager juga buat masak akhirnya order @shopeefood_id jd terselamatkan ne perut hehe,positif
1536210168400470000,13/06/22 11.53,Yaallah shopeefood gua cinta bgt sama lu asli,positif
1536208145512430000,13/06/22 11.45,mana shopee food saya ni. dtg terbang please,netral
1536205206861460000,13/06/22 11.33,"@FOOD_FESS Iyaa, sekarang pindah shopeefood __",positif
1536204415723400000,13/06/22 11.30,"@Nanda__Devi @FOOD_FESS Engga kak, pake kode ini
Voucher diskon 100% (30k) shopeefood
Kode : 
HEMATBANGET30
HEMATNIAN30
NGIRITPOL30
HEMATBETOL30

harus pake sopipay yaa ini tpi",positif
1536204338804140000,13/06/22 11.30,"@syahsyaraf @FOOD_FESS Inii,,
Voucher diskon 100% (30k) shopeefood
Kode : 
HEMATBANGET30
HEMATNIAN30
NGIRITPOL30
HEMATBETOL30

harus pake sopipay yaa ini tpi",positif
1536204286735970000,13/06/22 11.30,"@xsalviaa @FOOD_FESS Bukann kok,,
Voucher diskon 100% (30k) shopeefood
Kode : 
HEMATBANGET30
HEMATNIAN30
NGIRITPOL30
HEMATBETOL30

harus pake sopipay yaa ini tpi",positif
1536204274656420000,13/06/22 11.30,"@pphipphi @bukanakbaik @skinfesss Emang bisa dibeli kok:') terus sekarang juga promo shopee food makin dikit karena banyak banget orang2 yg buka jasa orderan fiktif (biasanya pedagang langganan gitu. Per hari 50 orderan fiktif)  Terus kayak beli harga 40ribu, jadi 2ribu.",netral
1536204036428340000,13/06/22 11.29,"@HeiiBulll @FOOD_FESS Inii,,
Voucher diskon 100% (30k) shopeefood
Kode : 
HEMATBANGET30
HEMATNIAN30
NGIRITPOL30
HEMATBETOL30

harus pake sopipay yaa ini tpi",positif
1536203947458690000,13/06/22 11.28,"@useungsa @FOOD_FESS Inii,,
Voucher diskon 100% (30k) shopeefood
Kode : 
HEMATBANGET30
HEMATNIAN30
NGIRITPOL30
HEMATBETOL30

harus pake sopipay yaa ini tpi",positif
1536201943131070000,13/06/22 11.20,"@FOOD_FESS Iya banget sih ini, padahal aku tiap minggu aku berharap dapet voucher gofood masuk ke akun.

Fix minggu ini makannya pake grab dan shopeefood.",netral
1536200615856340000,13/06/22 11.15,kenapa sih pada gak pengertian especially lo ya shopee food katanya free ong tapi MASIH dari 32 ke 25 maksud maksud? GUE LAGI BM THAT BREAD LIKE WTF HOW DARE U,negatif
1536196082614810000,13/06/22 10.57,"Hari ni terasa nak minum kopi pulak. Apa lagi, order kat #ShopeeFood je laš",positif
1536193805044490000,13/06/22 10.48,"Shopeefood lagi berbaloi. Tak pergi kedai, harga lagi murah... ____",positif
1536186675126480000,13/06/22 10.20,"Sebenernya nyaman nyaman aja, gofood, grabfood, shopee food jga nggak semahal itu.
Tapi karena di Malang udah kebiasa apa apa mudah dijangkau, dan sekarang mau ke alfamart indomart aja harus effort lebih. __",negatif
1536184561293350000,13/06/22 10.11,@RacunBelanja ada yg udah beli via shopeefood?,netral
1536184202319630000,13/06/22 10.10,"@triyogaast @RizqiMN Temanggung raono shopeefood -,-",negatif
1536183295649510000,13/06/22 10.06,"@artcistic Hai kak, Mie Gacoan ada promo di Shopeefood dan Grabfood. Silahkan di klaim voucher sebelum memasan ya kak __",positif
1536182729335010000,13/06/22 10.04,@ShopeePay_ID Gas miin.. pengen jajan di shopee food nii,positif
1536180140278880000,13/06/22 09.54,@banjarbase menggojek/grab/shopeefood brow,positif
1536176769229010000,13/06/22 09.40,Knp ga ada kue cubit di shopeefood:(,negatif
1536165488254160000,13/06/22 08.56,@DAMIeit Ucu bgt aaaa ky shopeefood,positif
1536164015302290000,13/06/22 08.50,"@iiiiphi @i_m_mortal_ kalo di shopeefood biasanya nunggu event yang share link ituu kak, mayan banget disc 70% pot 20k terus dapet gratong 10k",positif
1536161868955660000,13/06/22 08.41,im @i_m_mortal_ tau promo makanan ga ya di shopeefood/gofood/grabfood gitu? akunku bau ga pernah dpt voc makanan lagi __,netral
1536161730568410000,13/06/22 08.41,baru kali ini pesen shopeefood sampe sejam lebih belum sampe jg pdhl cm 2km resto nya :š(,negatif
1536145379099520000,13/06/22 07.36,@UNSfess_ Shopeefood masih banyak promo,positif
1536139962323570000,13/06/22 07.14,Harap2 kalini takde masalah lagi ek shopeefood ni. Aku lapar nasi!!!!,netral
1536137531162770000,13/06/22 07.05,@sekar_ND Shopeefood kar tapi kalau gasalah di gofood/grafood juga adaa deh~,netral
1536089833747420000,13/06/22 03.55,"gofood, grabfood, shopeefood mahal semua, emg bener gue jalan kaki aja menelusuri palembang nyari makan.",negatif
1536071550189060000,13/06/22 02.42,@FOODFESS2 Dijaman serba mahal ini aku mending beli kalo sendiri sih masak nasi lauk beli. Apalagi ada shopeefood yg selalu promo,positif
1536068308105330000,13/06/22 02.29,Uji coba onbid selama 24 jam hanya mendapat 8 orderan. @ShopeeID @shopeefood_id ini serius loh mayoritas Drivernya pakai tuyul.,positif
1536067831821140000,13/06/22 02.28,"@shopeefood_id Tim IT nya belajar dong sama @gojekindonesia dan @GrabID dalam mengatasi Fake GPS atau Tuyul.

Serius banget ini, menurut analisa saya Driver Shopeefood 90% menggunakan Tuyul",negatif
1536060003999580000,13/06/22 01.56,"@mjktfess nyenengin temen sesekali, shopee food in dia karna dia lagi ulang tahun
kita satu kost, skrng udh pisah aku ndek mojokerto temenku ndek jakarta jaaauh wkkwkw",positif
1536041331067200000,13/06/22 00.42,"Sumpahhh scroll scroll gofood,shopeefood, grabfood buat nyari cemilan jam segini ujung ujungnya gajadi__ 

Wasting time bnget g si",negatif
1536040653301250000,13/06/22 00.40,"__ buat cowo"" kalian pernah pesan makanan di shopeefood gak?",netral
1536037573566800000,13/06/22 00.27,"Malam ini, ada seorang bapak dari dua anak yang profesinya jadi driver ShopeeFood. Dia sudah memenuhi bonus 6 orderan dan beranjak ke 9 orderan. Yang mana itu akan menambah bonus pendapatan. Tapi di orderan ke-8, ia tak kunjung dapat orderan lagi.",netral
1536013066759920000,12/06/22 22.50,@httpratama @convomf kenapa gabeli di online aja? aku sering banget beli lewat shopeefood,netral
1536010320216740000,12/06/22 22.39,@__piwww tp aku beli maem tiap hari disitu pake shopeefood :(((,positif
1536010025466210000,12/06/22 22.38,"@FOODFESS2 aku ada rice cooker tapi jarang bgt masak nasi, biasanya sehari minimal bgt 25 sampe 30 ribu buat makan pake shopeefood kalo lagi di kosan doang. Tapi kalo lagi seharian di kampus gt bisa 50 ribuan atau lebih sih.
jadi kalo menurut standardku 20 ribu itu udah murah bgt",netral
1536008673977590000,12/06/22 22.33,"Diskon shopeefood berkurang, semakin tidak bisa diandalkan saat kelaparan.",negatif
1536000743291130000,12/06/22 22.01,Masih kepikiran mas nya shopeefood...smg diberikan pengganti dan kelancaran utk orderannya hari ini,positif
1536000016564650000,12/06/22 21.58,"shopeefood jam segini, bapaknya berani ga yaa hshsh kepepet laper bgt jujur",netral
1535998119871410000,12/06/22 21.51,"gue baru ngeh jarang bgt jajan, sekalinya jajan tuh cuma shopeefood _____ kaget jg kenapa bisa irit gini tbtb",positif
1535995676533810000,12/06/22 21.41,Min bisa cek DM aku __ @shopeefood_id,netral
1535995240800090000,12/06/22 21.39,"Empat kali order shopeefood dibatalin sama sistem terus gara2 gaada driver akhirnya temen ngajak keluar makan, alhamdulillah untung belom jadi reog",negatif
1535992599613390000,12/06/22 21.29,@adorablessom anak kosan wkwkwk karna shopeefood udah mahal kita beralih ke mie aja wkwk,negatif
1535990209120050000,12/06/22 21.19,@jcmsonu Ga tau sih.... Ini shopee food aja udah pelit vouchernya,negatif
1535987270461040000,12/06/22 21.07,@ilofau aku ada shopeefood..  Dm ajj ya,netral
1535986245620250000,12/06/22 21.03,"wtb voucher gofood atau grabfood atau shopeefood 
#zonauang #zonaba",netral
1535984439050010000,12/06/22 20.56,"@leeiqbl_13 udah coba pake shopee food dan gojek gitu si, tp kebetulan alamatku ga kecantum____",negatif
1535983896742850000,12/06/22 20.54,"Gak nyesel jauh2 ke karangploso, ketemu mas-mas shopeefood cakep bgt anj***__",positif
1535983527539670000,12/06/22 20.53,Sedih sungguh dengan @pizzahutmsia ..oder creamy Carbonara Spaghetti 2 pax tadi..dapat 1 pax jer .oder Dari @ShopeeMY shopee food request refund pun lambat..sangat2 lapar __,negatif
1535980453793940000,12/06/22 20.40,Voucher shopee food bisa cek #zonauang #zonajajan,netral
1535980375503010000,12/06/22 20.40,anj knp di nangor ga ada shopeefood dah,negatif
1535979735469020000,12/06/22 20.38,JAGSWJAVSAJAH DIMARAHIN ORG SHOPEEFOOD GOMEN MAS______,negatif
1535977983525040000,12/06/22 20.31,1jam 30menit lebih aku bolak balek menu gofood dan shopeefood.,negatif
1535977895755060000,12/06/22 20.30,Memilih makanan enak di shopeefood sehingga mencapai nilai minimum agar mendapat diskon yang sesuai tu lebih memusingkan dr pada mikirin gebetanmu yg online tp tak kunjung membalas chatmu,positif
1535977735763340000,12/06/22 20.30,"Sedih banget. Tadi pesen shopee food. Tbtb hujan deres. Langsung kepikiran bapaknya gimana :( eh pas nyampek gak tega banget, bapaknya gak pake jas hujan, bawa anak pulaa :(",negatif
1535976795744350000,12/06/22 20.26,"@txtdarikorporat @Maxim_Indonesia Pake InDriver dong, walaupun kadang yang dateng driver Gojek, Grab, kadang juga Shopee food yang masih bawa kotak makanan khas shopee food... __",netral
1535975979663110000,12/06/22 20.23,"@diosetta Grab food , shopee food atau ... Gojek food mas",netral
1535974678870730000,12/06/22 20.17,@oizyslair @rlgxg ih tau aja tapi aku gabisa buka shopeefood lagi yang sekarang beliin ayang jajannya di godood aja ya,negatif
1535974241513880000,12/06/22 20.16,"dari ujan, reda, sampe ujan lagi scroll shopee food kaga order-order. nyieun mie weh lah ah kesel!",negatif
1535972259982020000,12/06/22 20.08,aku pengen kerja jadi shopee food,positif
1535971458848940000,12/06/22 20.05,@putri_dian69 @otongkoil beneran daftar shopeefood ini teh __ ?,netral
1535968934415020000,12/06/22 19.55,-ness shopeefood apa ya ness pengen bakaran/penyetan,netral
1535965404442420000,12/06/22 19.41,pengen nasiii abuu ko di shopeefood gada ya,negatif
1535964967349850000,12/06/22 19.39,"@a9ul Bisa lgs ke resto, atau td aku liat di grab sama shopeefood ada kak, bisa beli bowl-nya doang juga",negatif
1535963941977100000,12/06/22 19.35,"Haloo @ShopeeID kenapa di jatinangor gada shopeefood yaa, padahal banyak mahasiswa disana yang membutuhkan jasa tersebut :))",negatif
1535963265066360000,12/06/22 19.32,@shopeefood_id Hai min.. boleh cek DM ku ?,netral
1535962886241020000,12/06/22 19.31,@FOODFESS2 bisa buat brpx makan? aku 50k bisa shopeefood 4 porsi alias 2 hari,positif
1535962514970020000,12/06/22 19.29,"@ShopeeID kenapaa di jatinangor gaada shopeefood yaa, padahal di sana banyak mahasiswa itb, unpad dll yang butuh diskonan shopeefood :)",negatif
1535961848507310000,12/06/22 19.26,Order shopeefood tuh bisa dari 2 toko sekaligus?,netral
1535960476563440000,12/06/22 19.21,-ness penyetan bengkel tuh di shopeefood namanya apasi?,netral
1535957694913590000,12/06/22 19.10,"Pelajaran besar untuk jgn selalu mengandalkan grabfood/shopeefood krn cuaca buruk gini ga bakal bisa diorder

Semangat semoga bentar lagi punya dapur sendiri",negatif
1535957027582690000,12/06/22 19.07,akhirnya shopee ku udh muncul shopee food lagii ____,positif
1535954913054050000,12/06/22 18.59,"Bukan grgr tkt check out barang, tp lebih ke kalap makan shopeefood mulu etdah__",negatif
1535954285174760000,12/06/22 18.56,@nifunifun cari di gofood shopeefood banyak promo wkwk,positif
1535951163056540000,12/06/22 18.44,bntr lagi shopeefood ku ke banned gara gara cancel mulu______,negatif
1535950407918180000,12/06/22 18.41,shopeefood sengaja tak nak bagi i makan ke nape no riders :(,negatif
1535940392176480000,12/06/22 18.01,@aprhoxza Gue dapet pren wkwk shopeefood solusiny__,positif
1535939118101700000,12/06/22 17.56,"beli makan via platform ini @shopeefood_id kenapa saya selalu ga bisa chat ke driver via apps shopee ya ?
statusnya cuman mengirimkan",negatif
